X,Y,Z
60,134,-214
50,150,-206
56,148,-208
54,150,-194
48,146,-202
72,130,-210
58,144,-218
54,150,-182
56,150,-208
52,154,-186
54,150,-186
52,152,-190
56,142,-194
48,154,-200
46,168,-200
64,136,-176
32,156,-204
44,164,-180
56,138,-202
52,156,-184
52,152,-176
48,152,-202
50,150,-186
48,156,-196
48,150,-198
48,150,-184
54,156,-192
50,150,-190
54,146,-196
46,162,-196
58,170,-182
64,132,-170
44,154,-218
44,166,-192
60,144,-194
54,146,-208
54,158,-192
54,150,-196
54,152,-200
56,150,-184
52,152,-206
52,152,-190
48,154,-188
58,152,-194
56,148,-196
50,146,-198
62,168,-182
72,134,-206
40,156,-202
60,142,-202
52,156,-190
50,152,-176
50,148,-200
50,162,-186
54,148,-192
52,150,-210
50,150,-192
54,150,-192
54,146,-192
48,166,-186
64,128,-176
46,140,-212
58,142,-176
50,146,-206
50,154,-190
54,154,-204
54,158,-186
54,150,-188
50,154,-194
52,150,-200
50,152,-188
50,150,-196
52,144,-192
48,142,-198
56,154,-178
66,134,-174
42,152,-212
44,164,-194
58,140,-192
52,142,-208
54,158,-190
48,152,-180
46,150,-208
52,158,-186
52,152,-192
54,152,-212
46,152,-188
46,152,-198
54,152,-196
54,148,-198
52,146,-198
44,168,-202
62,150,-182
64,134,-186
32,168,-198
62,140,-182
52,148,-210
50,160,-186
48,156,-206
48,158,-190
56,152,-204
54,152,-200
56,152,-192
56,148,-200
52,146,-192
48,166,-192
64,128,-170
46,144,-220
60,140,-210
50,152,-208
52,152,-190
52,156,-202
52,148,-194
52,152,-204
54,146,-192
54,156,-196
54,144,-192
52,144,-192
44,164,-204
46,172,-184
66,134,-198
38,166,-200
52,160,-182
48,156,-214
52,154,-182
50,150,-202
54,148,-202
54,154,-182
54,152,-198
52,150,-198
54,146,-192
54,156,-198
54,148,-192
56,146,-196
56,142,-196
46,166,-202
62,172,-182
64,134,-174
42,152,-214
44,162,-206
60,142,-194
52,144,-208
50,158,-182
48,152,-176
56,150,-206
54,146,-184
54,150,-202
52,148,-206
50,152,-192
50,150,-194
52,148,-196
46,158,-204
46,172,-190
64,134,-190
64,160,-178
62,134,-208
54,156,-202
48,156,-206
54,150,-184
56,148,-196
52,154,-190
50,146,-192
52,148,-192
44,146,-192
44,160,-200
60,164,-178
66,138,-174
42,156,-214
42,162,-198
56,142,-204
54,140,-212
50,164,-186
50,152,-208
54,152,-182
54,152,-194
50,150,-200
50,158,-192
52,158,-192
54,152,-192
56,150,-190
56,148,-196
52,164,-204
60,170,-182
64,134,-178
44,150,-222
44,168,-204
60,146,-180
58,142,-210
52,156,-208
48,156,-182
48,154,-202
48,150,-202
50,150,-180
54,154,-202
50,152,-192
52,156,-192
48,150,-196
58,154,-202
46,166,-202
46,166,-182
64,134,-192
30,168,-200
48,166,-176
48,154,-178
52,152,-200
58,150,-200
54,150,-186
48,156,-202
54,150,-198
50,156,-192
50,152,-192
56,150,-194
40,166,-194
46,166,-186
64,128,-170
30,164,-202
52,150,-178
56,138,-206
50,162,-192
48,152,-194
48,152,-206
50,150,-178
54,148,-198
50,150,-202
50,156,-190
54,152,-192
50,146,-192
56,146,-192
48,160,-198
40,164,-202
60,144,-172
70,136,-192
32,166,-202
46,164,-176
60,142,-208
56,152,-210
52,152,-180
50,154,-202
48,152,-204
54,152,-184
50,156,-202
48,152,-192
50,154,-190
54,152,-192
52,150,-198
44,146,-202
46,162,-202
62,150,-180
64,134,-222
46,166,-192
60,144,-196
54,148,-206
52,156,-192
48,158,-212
54,146,-186
48,150,-206
52,154,-192
54,150,-186
50,148,-192
48,150,-194
52,162,-198
62,154,-180
68,134,-172
36,156,-210
42,166,-192
64,138,-182
60,140,-208
54,154,-208
52,162,-182
50,152,-192
50,152,-196
54,154,-200
54,152,-202
50,152,-190
50,156,-192
54,152,-192
54,152,-192
56,146,-194
50,146,-200
48,162,-202
60,142,-180
72,128,-178
46,156,-212
46,162,-196
64,140,-188
62,134,-214
54,156,-208
56,160,-186
48,150,-190
48,152,-208
56,150,-184
54,140,-194
56,146,-198
50,154,-186
48,158,-194
50,148,-196
52,160,-198
44,162,-178
70,130,-176
34,154,-210
48,164,-180
48,146,-212
52,158,-190
48,152,-184
54,160,-180
56,148,-192
54,148,-198
50,154,-190
46,148,-198
56,150,-192
48,164,-202
62,138,-176
64,130,-214
58,150,-172
56,146,-206
54,156,-194
54,152,-204
48,152,-206
54,152,-192
56,150,-208
52,150,-192
52,152,-192
56,148,-196
54,148,-192
50,142,-196
42,166,-196
62,142,-174
68,136,-194
34,160,-200
42,166,-180
58,142,-206
56,148,-210
52,160,-184
54,150,-174
54,152,-208
54,154,-176
50,146,-200
50,156,-206
50,150,-184
56,158,-194
52,152,-192
50,146,-200
50,160,-198
62,164,-196
62,156,-178
64,138,-170
38,148,-222
58,142,-182
52,146,-202
54,158,-188
48,154,-204
56,158,-180
54,150,-200
50,148,-188
52,152,-192
52,150,-190
44,162,-200
46,174,-190
64,140,-170
50,160,-202
60,144,-192
56,146,-210
52,148,-180
56,152,-212
48,160,-184
50,146,-198
56,146,-202
48,152,-192
46,158,-194
52,152,-192
54,150,-192
52,148,-198
48,164,-202
62,136,-172
44,140,-218
48,158,-200
64,142,-192
54,142,-206
52,156,-182
50,158,-182
52,152,-206
54,156,-188
54,146,-184
52,150,-202
54,150,-200
48,152,-188
50,152,-196
56,146,-192
56,146,-196
42,166,-202
62,170,-186
66,136,-170
42,148,-210
50,162,-186
56,148,-202
56,144,-208
52,150,-184
54,150,-210
54,154,-182
50,150,-208
50,150,-192
56,150,-190
56,148,-196
48,158,-194
44,160,-194
66,138,-180
36,172,-204
46,164,-182
50,160,-208
50,158,-180
52,154,-202
54,154,-184
48,152,-206
50,150,-190
56,152,-198
58,156,-194
48,146,-196
46,166,-196
64,144,-178
66,134,-198
34,168,-194
56,154,-172
56,140,-206
52,154,-210
50,154,-180
48,150,-206
50,158,-186
54,152,-180
50,156,-200
52,150,-198
52,156,-186
54,154,-192
58,150,-190
48,142,-200
44,162,-198
62,140,-178
70,132,-202
38,160,-198
54,142,-202
48,156,-186
50,148,-182
48,154,-204
48,150,-206
52,150,-190
52,150,-192
48,148,-194
42,168,-198
58,134,-164
32,162,-198
56,152,-184
54,146,-206
50,154,-184
56,158,-200
60,148,-178
52,150,-202
56,148,-186
50,152,-192
52,146,-190
48,160,-200
48,170,-180
64,142,-174
56,132,-208
34,162,-204
60,140,-196
50,146,-208
54,160,-186
48,154,-182
52,154,-206
52,154,-184
48,154,-204
54,146,-204
52,150,-186
50,152,-196
56,144,-192
50,146,-198
46,162,-200
60,140,-178
70,130,-202
40,166,-200
56,156,-168
60,140,-206
50,162,-190
46,152,-182
48,152,-204
56,148,-188
52,148,-202
52,152,-200
52,152,-190
48,152,-192
58,146,-196
48,162,-182
64,136,-192
36,164,-194
64,148,-194
54,160,-188
48,156,-206
50,156,-202
52,152,-198
52,152,-196
52,152,-186
54,148,-190
52,158,-200
48,174,-180
42,158,-212
42,164,-180
60,138,-208
50,160,-182
54,152,-208
54,156,-184
52,148,-202
48,158,-192
50,152,-192
50,150,-194
50,146,-194
48,162,-200
52,168,-184
64,134,-174
40,164,-196
64,140,-198
50,146,-210
54,160,-182
52,148,-206
52,158,-206
50,150,-198
50,152,-202
48,156,-192
50,146,-194
50,142,-192
44,168,-200
56,146,-174
44,138,-218
44,166,-192
60,140,-208
56,152,-198
48,150,-184
50,154,-210
56,148,-178
50,150,-194
52,152,-192
54,152,-192
60,162,-178
66,134,-190
36,160,-200
64,148,-196
56,146,-214
54,160,-184
54,148,-206
58,146,-178
54,152,-202
52,152,-182
50,146,-190
56,146,-196
46,164,-192
64,132,-172
42,150,-228
56,148,-174
54,144,-212
54,156,-186
50,154,-196
52,150,-202
54,152,-188
52,150,-196
52,154,-186
52,154,-196
54,144,-188
52,144,-194
40,164,-200
64,140,-178
64,134,-202
36,160,-198
60,146,-180
54,144,-212
52,152,-182
48,152,-184
54,150,-212
50,150,-180
54,150,-208
52,152,-188
56,152,-190
56,152,-196
50,144,-194
42,168,-196
48,166,-184
58,130,-176
50,136,-214
44,162,-170
60,138,-206
54,156,-196
48,152,-184
52,152,-186
48,152,-192
48,152,-190
52,148,-202
52,152,-198
52,144,-196
60,154,-180
70,134,-174
28,156,-200
62,138,-204
54,158,-214
54,152,-180
50,154,-204
54,158,-186
50,152,-202
52,150,-188
54,158,-192
48,148,-194
50,142,-192
46,162,-198
56,152,-182
70,134,-172
38,154,-208
42,166,-178
52,150,-206
54,156,-188
48,150,-184
54,146,-208
48,154,-186
50,148,-200
50,150,-196
50,152,-182
50,152,-192
54,152,-190
52,146,-194
44,160,-202
58,150,-180
66,136,-196
38,158,-202
60,142,-202
54,156,-188
48,154,-184
52,156,-208
52,160,-190
50,150,-194
58,150,-198
52,152,-196
56,152,-192
52,146,-192
64,134,-170
42,156,-216
50,158,-176
50,144,-208
54,156,-184
54,148,-192
54,152,-184
52,146,-206
52,152,-192
52,152,-192
58,148,-194
46,160,-200
64,142,-176
50,132,-212
32,166,-202
58,144,-208
50,154,-212
48,152,-178
50,152,-202
54,152,-182
56,152,-202
50,152,-200
54,154,-186
56,150,-192
52,146,-194
46,166,-200
58,164,-178
64,134,-168
30,162,-200
56,152,-170
60,142,-208
58,152,-190
50,150,-178
48,154,-208
52,152,-186
48,148,-206
50,150,-190
52,154,-194
50,152,-196
56,142,-210
64,130,-178
42,140,-222
44,166,-178
48,150,-216
50,162,-190
46,160,-200
50,148,-206
52,154,-190
52,154,-190
52,148,-192
50,160,-200
48,164,-182
70,134,-210
38,160,-204
64,144,-192
52,156,-190
52,152,-184
50,154,-206
52,150,-180
56,152,-206
50,154,-190
50,150,-192
56,150,-192
48,160,-198
50,172,-182
66,140,-184
40,160,-200
56,158,-180
52,150,-210
52,158,-188
54,148,-202
48,156,-198
54,148,-202
54,156,-196
52,152,-188
48,156,-192
56,146,-198
52,146,-194
48,162,-204
54,172,-180
62,134,-168
44,152,-224
46,160,-202
64,138,-192
54,146,-204
50,156,-184
46,152,-206
52,146,-186
48,150,-200
52,152,-192
52,158,-196
56,148,-198
44,168,-194
60,146,-184
66,138,-192
60,142,-194
54,140,-212
50,156,-190
54,152,-204
62,150,-182
50,150,-202
54,150,-186
50,154,-192
50,152,-194
48,150,-200
50,152,-204
48,168,-202
66,134,-198
28,162,-202
44,166,-184
46,148,-214
54,158,-184
52,152,-186
56,150,-202
54,148,-192
48,148,-200
54,152,-190
52,148,-190
58,144,-194
58,146,-194
50,144,-192
44,164,-202
60,148,-178
68,134,-204
38,160,-202
58,156,-178
62,134,-206
54,156,-188
50,154,-184
52,150,-206
52,152,-184
54,150,-206
52,154,-188
48,158,-196
54,150,-192
48,140,-200
46,164,-200
62,138,-174
36,158,-200
48,164,-180
64,132,-210
56,146,-202
48,156,-192
54,154,-178
54,148,-200
50,154,-188
52,154,-196
54,150,-200
48,166,-202
46,170,-188
42,146,-226
44,162,-194
62,140,-200
48,156,-186
52,152,-184
52,148,-204
50,154,-186
52,152,-202
54,150,-196
52,150,-186
50,154,-192
52,150,-192
46,160,-196
44,170,-182
64,138,-172
46,144,-214
44,166,-202
56,142,-196
50,146,-212
50,158,-188
52,152,-176
52,152,-204
48,150,-182
52,152,-198
52,152,-194
50,156,-182
50,156,-196
52,144,-192
54,150,-200
52,148,-196
44,172,-178
44,144,-220
42,168,-200
58,142,-190
52,150,-196
54,150,-202
52,150,-180
54,152,-192
50,144,-192
56,146,-190
44,166,-196
60,158,-178
68,134,-180
46,164,-198
56,142,-202
54,146,-212
52,154,-182
50,148,-210
56,152,-186
48,158,-202
50,152,-188
52,154,-192
52,144,-192
50,148,-198
48,166,-198
64,132,-172
50,132,-214
46,160,-202
58,148,-182
52,146,-208
54,150,-186
50,152,-178
50,152,-202
54,156,-186
52,150,-192
52,154,-200
50,152,-188
52,154,-192
50,152,-194
52,152,-196
48,146,-190
46,160,-204
60,172,-184
64,140,-176
44,152,-220
46,160,-196
60,140,-206
54,142,-216
54,158,-186
54,152,-198
48,154,-204
54,152,-186
50,154,-204
54,154,-190
56,150,-192
56,148,-198
64,152,-180
64,132,-190
30,160,-202
60,144,-196
54,146,-212
54,158,-186
50,154,-202
54,152,-192
52,148,-204
48,150,-188
54,148,-194
52,150,-196
48,166,-202
62,152,-182
66,132,-172
36,160,-204
56,158,-176
60,140,-214
50,156,-180
46,156,-184
56,150,-206
54,158,-186
54,154,-186
48,152,-198
50,152,-204
48,152,-190
50,154,-192
52,148,-190
50,150,-190
48,160,-202
42,174,-184
64,136,-174
42,144,-216
46,166,-202
64,146,-192
50,148,-212
50,160,-186
48,152,-194
48,152,-206
52,148,-196
54,150,-200
50,152,-190
50,148,-192
46,166,-202
60,166,-180
64,134,-206
48,158,-204
56,142,-192
54,144,-204
52,152,-176
46,152,-210
50,152,-180
54,154,-186
54,154,-190
50,150,-194
48,160,-196
44,170,-188
64,128,-176
40,158,-198
54,150,-172
60,138,-202
54,156,-182
52,150,-200
50,152,-202
50,152,-192
52,152,-200
48,154,-192
52,156,-186
56,152,-194
56,150,-198
48,158,-198
46,166,-192
60,136,-170
52,134,-204
42,162,-200
64,142,-178
50,148,-200
54,154,-190
56,150,-180
50,152,-204
56,152,-182
54,152,-202
52,160,-198
50,152,-184
54,152,-194
54,144,-192
56,146,-198
48,162,-202
48,168,-174
64,138,-176
42,160,-222
58,158,-176
50,144,-202
52,160,-186
48,154,-172
48,156,-196
50,150,-202
52,150,-198
54,154,-196
58,146,-192
46,148,-196
64,128,-174
42,144,-216
46,164,-198
64,138,-208
50,152,-216
50,162,-190
50,150,-208
56,148,-186
54,152,-200
48,156,-188
54,152,-190
50,150,-190
50,142,-196
46,162,-194
56,144,-184
44,158,-210
42,168,-172
60,134,-208
52,156,-190
46,156,-184
48,154,-210
52,156,-180
50,156,-200
52,150,-192
52,152,-186
56,152,-194
56,140,-194
48,154,-196
40,168,-202
64,140,-178
70,132,-206
36,160,-200
54,152,-176
62,140,-202
50,156,-210
50,154,-182
50,150,-206
56,154,-190
48,152,-180
50,156,-200
48,154,-182
56,152,-196
52,148,-192
48,164,-202
42,168,-184
62,132,-176
48,168,-180
62,136,-204
54,152,-204
52,156,-204
48,160,-182
56,152,-196
54,150,-190
54,148,-194
64,134,-212
60,138,-210
52,148,-204
52,150,-202
52,150,-194
60,170,-176
58,140,-178
54,150,-202
50,154,-202
52,158,-192
44,160,-176
38,160,-182
52,162,-184
52,146,-186
52,152,-194
58,148,-196
64,134,-208
60,134,-210
52,152,-206
52,156,-202
50,154,-192
46,168,-174
46,168,-182
50,154,-178
54,150,-182
48,156,-192
46,162,-186
36,158,-202
52,160,-188
50,148,-190
50,156,-196
56,148,-192
64,138,-186
66,142,-182
50,150,-202
60,152,-180
50,150,-180
48,160,-206
40,158,-222
50,158,-208
48,152,-192
50,154,-200
52,150,-194
64,136,-196
56,152,-178
54,152,-176
52,152,-190
54,154,-194
46,164,-176
46,170,-184
52,156,-200
54,142,-202
52,152,-196
44,164,-174
38,164,-188
46,158,-182
56,150,-186
52,156,-192
50,150,-194
68,130,-214
54,138,-210
54,148,-198
52,150,-208
48,152,-192
62,158,-164
62,140,-174
48,152,-184
50,152,-200
56,154,-190
44,164,-176
46,166,-180
50,160,-184
56,152,-182
54,150,-178
48,142,-202
54,138,-222
54,146,-214
52,150,-206
52,150,-204
50,152,-192
62,170,-168
54,154,-174
50,158,-174
54,150,-186
58,148,-188
50,146,-202
72,132,-214
52,144,-210
52,150,-208
50,154,-208
56,150,-192
44,166,-178
38,168,-184
48,156,-186
50,146,-186
54,150,-192
54,146,-198
42,146,-220
48,152,-198
52,150,-186
50,158,-188
48,146,-198
60,138,-178
60,140,-204
52,148,-206
50,152,-192
50,160,-192
44,164,-176
46,162,-182
54,160,-186
54,152,-184
52,152,-194
46,162,-186
32,164,-178
50,164,-184
52,150,-178
50,150,-186
56,144,-198
66,136,-214
54,144,-206
48,154,-200
52,154,-186
52,146,-202
68,130,-214
52,140,-210
48,152,-204
52,150,-202
48,154,-198
60,172,-170
58,140,-186
50,152,-194
48,150,-200
50,156,-192
50,144,-196
54,132,-218
48,156,-210
48,158,-200
56,146,-196
54,156,-194
64,156,-168
56,150,-182
48,156,-194
50,154,-194
50,152,-190
54,166,-176
56,144,-194
48,152,-194
54,156,-176
50,148,-180
50,142,-192
38,142,-222
52,160,-186
58,158,-190
52,156,-198
56,152,-194
60,140,-186
64,138,-178
52,152,-192
54,152,-200
52,150,-192
44,168,-182
46,164,-178
50,164,-184
56,150,-184
52,154,-186
50,142,-202
52,134,-218
52,150,-212
52,154,-202
50,152,-200
56,150,-192
64,144,-190
64,142,-198
48,158,-192
50,156,-180
56,150,-192
60,152,-198
64,146,-164
60,144,-176
48,156,-192
54,156,-192
56,152,-196
50,144,-198
66,136,-208
54,150,-210
48,156,-194
52,156,-204
48,158,-192
40,162,-174
34,164,-174
50,160,-186
52,152,-200
50,154,-202
46,152,-200
40,164,-178
36,164,-172
50,164,-178
52,152,-192
54,150,-188
44,166,-194
40,166,-184
50,162,-184
50,154,-190
52,148,-190
54,138,-202
50,134,-218
54,144,-212
50,156,-196
50,152,-202
52,150,-198
60,176,-172
58,142,-176
52,150,-178
54,156,-176
52,148,-184
48,144,-196
38,154,-224
56,156,-214
52,150,-196
54,154,-186
50,148,-196
44,142,-228
52,156,-194
50,152,-186
50,152,-200
52,152,-192
44,164,-176
44,164,-176
50,160,-182
50,148,-184
56,150,-190
46,148,-202
48,128,-222
52,156,-214
46,154,-192
50,152,-188
52,148,-196
64,140,-188
62,140,-192
54,150,-202
50,154,-202
46,150,-196
60,170,-168
48,166,-168
54,162,-180
52,156,-186
54,152,-192
48,162,-202
30,168,-186
48,156,-176
50,152,-190
52,154,-184
48,164,-198
32,158,-222
54,156,-182
50,158,-190
46,152,-190
52,146,-192
66,138,-216
48,148,-212
56,152,-198
50,152,-202
56,152,-192
68,134,-204
60,136,-210
52,154,-210
52,150,-204
56,146,-194
64,138,-196
60,140,-206
52,152,-216
56,148,-210
54,144,-198
60,152,-168
54,158,-178
46,154,-174
50,150,-180
58,148,-188
50,146,-200
54,130,-224
50,156,-216
54,152,-202
54,150,-206
52,150,-194
60,154,-174
62,138,-194
54,154,-202
48,150,-202
48,148,-192
44,170,-182
46,164,-180
50,154,-184
52,146,-178
54,150,-196
46,162,-196
36,162,-194
54,158,-180
52,152,-190
50,152,-198
60,152,-192
64,136,-206
60,144,-210
50,152,-202
54,152,-202
50,154,-192
42,176,-176
46,172,-182
52,156,-182
54,148,-190
54,158,-188
52,158,-204
40,146,-222
50,156,-210
52,154,-200
52,152,-204
58,150,-196
70,132,-204
48,160,-180
52,162,-186
54,148,-184
54,150,-192
44,156,-204
30,164,-200
50,156,-200
52,152,-194
50,150,-204
54,152,-198
66,142,-178
64,142,-184
48,154,-192
50,150,-200
52,158,-194
62,166,-170
64,138,-176
52,156,-180
50,154,-200
50,156,-192
42,168,-174
42,164,-178
50,162,-184
52,154,-184
54,142,-184
48,158,-192
34,158,-224
54,156,-198
48,152,-198
48,152,-210
50,152,-196
60,168,-176
42,166,-180
52,148,-176
54,146,-178
52,150,-184
52,146,-198
70,132,-214
56,142,-214
56,152,-206
48,150,-200
54,156,-192
42,162,-176
42,166,-178
50,158,-186
56,148,-186
52,152,-202
44,166,-182
38,166,-180
48,152,-176
50,152,-184
52,156,-184
54,142,-196
56,130,-216
52,148,-210
52,154,-210
48,156,-200
56,148,-192
44,160,-176
44,160,-172
58,156,-186
52,152,-206
56,152,-192
54,148,-192
64,138,-216
62,136,-208
52,152,-206
50,146,-208
48,150,-198
64,154,-168
58,148,-172
50,152,-198
60,148,-200
48,148,-194
46,160,-180
38,160,-184
50,156,-188
52,152,-188
52,146,-196
54,142,-194
68,130,-190
60,138,-202
52,152,-196
58,150,-182
52,142,-192
48,160,-206
30,152,-214
52,152,-208
50,150,-198
52,148,-194
56,142,-204
64,128,-202
60,136,-196
56,148,-208
52,150,-210
58,148,-200
64,156,-174
62,140,-212
54,152,-202
52,146,-206
48,146,-196
44,162,-198
42,142,-224
54,148,-214
54,154,-202
56,152,-206
54,154,-198
58,156,-170
58,150,-178
46,152,-178
50,156,-192
54,152,-192
46,164,-182
46,162,-188
56,140,-196
48,146,-212
50,156,-184
48,150,-180
46,148,-206
50,146,-186
54,150,-202
52,150,-194
58,152,-192
58,162,-196
62,152,-196
60,146,-192
56,146,-198
48,160,-202
64,140,-178
66,134,-212
32,154,-208
52,148,-174
56,134,-210
56,156,-202
54,166,-184
54,156,-204
60,148,-202
60,152,-182
60,154,-198
54,150,-200
50,150,-192
54,150,-192
50,148,-192
52,136,-196
46,160,-202
62,170,-186
60,132,-176
38,154,-210
48,164,-186
56,140,-210
48,154,-192
48,154,-206
50,150,-184
50,148,-202
52,146,-194
50,152,-192
56,148,-194
50,144,-198
52,164,-202
66,134,-170
32,158,-202
48,166,-176
50,158,-216
54,162,-180
54,152,-202
50,150,-202
50,152,-190
48,150,-200
50,146,-186
50,152,-198
52,144,-192
50,142,-192
46,164,-202
64,148,-180
68,128,-186
36,160,-198
46,166,-182
60,138,-208
56,156,-198
56,152,-184
48,158,-202
54,160,-186
58,148,-202
52,152,-198
50,146,-190
48,150,-192
60,140,-192
52,142,-192
48,160,-202
50,160,-198
64,144,-180
72,136,-194
42,162,-200
58,146,-192
56,144,-210
58,162,-186
58,150,-186
54,146,-200
50,150,-192
54,154,-196
58,148,-196
52,148,-198
58,152,-182
66,128,-200
34,160,-202
52,146,-208
54,164,-188
52,152,-192
60,146,-190
58,152,-202
54,154,-190
56,156,-192
52,152,-192
54,148,-196
48,166,-200
56,176,-182
64,138,-170
34,166,-200
46,164,-178
60,134,-206
58,154,-212
50,162,-180
46,156,-200
46,152,-206
52,152,-198
48,154,-202
50,150,-182
48,160,-194
52,148,-192
50,146,-192
46,164,-200
46,166,-178
62,142,-176
60,130,-210
38,160,-202
58,150,-178
52,144,-198
52,156,-190
50,148,-176
50,156,-202
48,160,-182
54,146,-198
48,152,-200
46,148,-188
56,152,-192
48,148,-192
46,162,-192
62,166,-176
38,166,-194
64,142,-194
54,144,-206
52,152,-180
56,150,-210
52,152,-184
50,152,-200
54,152,-192
52,152,-192
56,144,-194
44,166,-204
48,164,-192
70,134,-196
36,160,-204
56,150,-176
60,132,-206
54,150,-212
54,166,-184
52,158,-204
50,156,-178
54,148,-198
50,148,-198
50,150,-196
52,152,-192
50,148,-194
54,150,-192
48,152,-200
42,164,-196
60,152,-180
64,140,-172
44,154,-210
42,166,-200
62,144,-184
50,148,-208
52,158,-202
50,154,-180
48,154,-202
54,152,-206
48,150,-186
48,154,-202
48,150,-192
46,158,-196
52,152,-196
52,142,-192
46,162,-198
56,166,-178
36,160,-198
56,152,-174
56,142,-208
48,166,-186
48,158,-178
52,154,-212
54,152,-186
52,156,-202
60,148,-196
48,154,-196
50,152,-196
54,148,-196
44,146,-200
46,144,-218
60,142,-182
50,152,-204
52,152,-186
50,150,-186
56,152,-200
46,158,-184
34,144,-218
50,156,-194
54,154,-196
50,148,-202
50,150,-192
52,144,-200
62,152,-170
60,148,-182
54,156,-194
52,156,-198
50,152,-196
54,154,-196
46,150,-198
48,136,-210
62,140,-176
48,154,-180
48,150,-182
44,156,-188
48,156,-190
48,158,-194
40,144,-216
54,144,-202
48,156,-198
54,146,-190
50,154,-186
48,152,-196
64,158,-160
44,162,-182
50,164,-180
56,156,-190
48,152,-192
52,156,-190
60,164,-172
44,164,-208
50,158,-210
54,152,-210
54,152,-200
50,152,-186
50,148,-196
62,166,-176
44,168,-184
52,160,-196
52,150,-192
50,156,-196
56,152,-192
50,160,-192
34,148,-212
60,138,-182
44,154,-190
56,154,-188
52,156,-186
54,152,-194
44,148,-194
44,136,-212
62,134,-184
52,146,-182
54,150,-192
52,152,-200
48,156,-190
44,146,-202
54,134,-216
60,144,-182
48,158,-184
52,148,-192
56,148,-200
52,156,-194
44,142,-200
50,136,-210
62,134,-182
50,152,-176
48,152,-188
50,156,-190
48,144,-198
58,166,-176
52,152,-184
50,152,-184
50,150,-194
52,150,-196
50,154,-190
46,142,-202
50,134,-210
60,142,-184
56,150,-180
54,150,-188
50,148,-202
52,154,-192
46,146,-198
56,134,-210
60,138,-180
44,156,-186
52,150,-196
50,152,-188
